steer_id,consumer_id,question,type,response,options,created_at
310249,42904,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:12"
310249,48855,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:10"
310249,140294,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:10"
310249,43492,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:07"
310249,122828,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:07"
310249,152254,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,153660,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,20507,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,122762,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,121840,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,122813,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:06"
310249,145980,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:05"
310249,46682,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:05"
310249,155999,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:04"
310249,122958,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:03"
310249,164095,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:02"
310249,97214,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:02"
310249,110074,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:02"
310249,167773,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:02"
310249,129541,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:01"
310249,141460,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:01"
310249,156113,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:01"
310249,157294,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:01"
310249,146624,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 10:00"
310249,153819,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:59"
310249,6738,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:58"
310249,141445,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:58"
310249,127771,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:58"
310249,10768,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:58"
310249,141574,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:58"
310249,128112,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:57"
310249,154676,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:57"
310249,154047,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:57"
310249,141452,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:54"
310249,145501,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:53"
310249,163271,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:53"
310249,39356,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:53"
310249,144364,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:53"
310249,150032,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:52"
310249,20816,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:51"
310249,138213,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:51"
310249,25601,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:50"
310249,121562,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:50"
310249,101751,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,I don't cook Spinach,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 09:50"
310249,166682,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 18:17"
310249,167528,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,Bags are too big,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 16:35"
310249,63538,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,Bags are too big,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 16:18"
310249,161186,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 14:48"
310249,53329,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,Bags are too big,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 14:05"
310249,158996,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 13:59"
310249,121550,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,Bags are too big,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 13:39"
310249,136833,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,Bags are too big,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 13:33"
310249,167667,Is there anything that stops you from buying Spinach for cooking?,Steer::SingleAnswer,,"Too expensive,Bags are too small,Bags are too big,It goes off too quickly/short shelf life,No, I have no problem with the current offering of cooking spinach,I don't know if I'm buying the right type of Spinach to cook with,I don't cook Spinach,Leaves are the wrong size for cooking","17/4/2025, 13:30"
