steer_id,consumer_id,question,type,response,options,created_at
310237,142377,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:35"
310237,100353,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:34"
310237,129959,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:33"
310237,41204,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:32"
310237,147010,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:31"
310237,113939,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:31"
310237,21387,What is your preferred way to eat Spinach,Steer::SingleAnswer,Raw in salads/smoothies/sandwiches or wraps,"Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:31"
310237,138969,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:51"
310237,141748,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:29"
310237,13953,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:27"
310237,167182,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:26"
310237,20269,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:26"
310237,165488,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:26"
310237,152306,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:25"
310237,141011,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:23"
310237,117534,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:22"
310237,126140,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:19"
310237,167685,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:18"
310237,53074,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:16"
310237,33810,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:16"
310237,166795,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:15"
310237,126123,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:13"
310237,48669,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:13"
310237,130311,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:12"
310237,143844,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:12"
310237,53385,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:12"
310237,138985,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:08"
310237,48806,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:07"
310237,50428,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:05"
310237,38387,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 10:00"
310237,167142,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:59"
310237,136886,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:58"
310237,167438,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:56"
310237,131124,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:53"
310237,120205,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:47"
310237,110103,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:47"
310237,157113,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:47"
310237,129951,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:46"
310237,37438,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:45"
310237,21498,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:44"
310237,110678,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:44"
310237,167825,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:43"
310237,131479,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:43"
310237,167681,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:43"
310237,2645,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:40"
310237,40933,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:39"
310237,16818,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:39"
310237,116690,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:39"
310237,114859,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:36"
310237,163500,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:34"
310237,19781,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:34"
310237,152689,What is your preferred way to eat Spinach,Steer::SingleAnswer,"Mixed into other cooking foods, ie Pasta/Rice/Cream","Raw in salads/smoothies/sandwiches or wraps,Sauteed/wilted in a pan,Boiled,Baked,Steamed,In a stir-fry,Mixed into other cooking foods, ie Pasta/Rice/Cream,I don't eat Spinach,Other","17/4/2025, 09:33"
